,date,gauge,discharge,rainfall,rainfall_ft
1322,2011-05-22,3.5258333333333334,193.45833333333334,0.0,0.0
1323,2011-05-23,3.5124999999999997,190.58333333333334,0.005416666666666667,0.0
1324,2011-05-24,3.4004166666666666,166.16666666666666,0.0,0.0
1325,2011-05-25,3.2445833333333334,135.25,0.0,0.0
1326,2011-05-26,3.14125,116.58333333333333,0.0,0.0
1327,2011-05-27,3.0425,99.95,0.0,0.0
1328,2011-05-28,2.9633333333333334,87.13333333333333,0.004583333333333333,0.0004166666666666667
1329,2011-05-29,2.9508333333333336,85.25,0.0,0.0
1330,2011-05-30,3.2054166666666664,133.07083333333333,0.014583333333333332,0.00125
1331,2011-05-31,2.9445833333333336,84.32916666666667,0.0,0.0
1332,2011-06-01,2.875833333333333,74.24583333333334,0.0008333333333333334,0.0
1333,2011-06-02,2.81625,66.05416666666666,0.0,0.0
1334,2011-06-03,2.754583333333333,57.74166666666667,0.0,0.0
1335,2011-06-04,2.720833333333333,53.48333333333333,0.0,0.0
1336,2011-06-05,2.7191666666666667,53.2875,0.0,0.0
1337,2011-06-06,2.716666666666667,52.979166666666664,0.0,0.0
1338,2011-06-07,2.703333333333333,51.35,0.0,0.0
1339,2011-06-08,2.6820833333333334,48.84166666666667,0.0,0.0
1340,2011-06-09,2.685,49.729166666666664,0.010833333333333334,0.0008333333333333334
1341,2011-06-10,2.8633333333333333,74.2,0.0,0.0
1342,2011-06-11,2.6787500000000004,48.4625,0.0004166666666666667,0.0
1343,2011-06-12,2.844583333333333,70.14166666666667,0.0075,0.0004166666666666667
1344,2011-06-13,2.7395833333333335,55.84166666666667,0.0,0.0
1345,2011-06-14,3.2262500000000003,145.57916666666668,0.02791666666666667,0.0016666666666666668
1346,2011-06-15,3.0325,99.55,0.0,0.0
1347,2011-06-16,2.795833333333333,63.270833333333336,0.0004166666666666667,0.0
1348,2011-06-17,4.0754166666666665,346.0833333333333,0.050416666666666665,0.004166666666666667
1349,2011-06-18,3.2175,130.75,0.0,0.0
1350,2011-06-19,2.9904166666666665,91.53750000000001,0.0,0.0
1351,2011-06-20,2.8562499999999997,71.5625,0.0,0.0
1352,2011-06-21,2.7724999999999995,60.09166666666667,0.0,0.0
1353,2011-06-22,2.9158333333333335,87.27499999999999,0.011666666666666667,0.0008333333333333334
1354,2011-06-23,2.9645833333333336,88.62083333333334,0.00125,0.0
1355,2011-06-24,3.408333333333333,216.79166666666666,0.016666666666666666,0.0008333333333333334
1356,2011-06-25,3.8533333333333335,274.9166666666667,0.0025,0.0
1357,2011-06-26,3.4116666666666666,169.20833333333334,0.0,0.0
1358,2011-06-27,3.13875,116.29166666666667,0.0,0.0
1359,2011-06-28,2.9883333333333333,91.10000000000001,0.0,0.0
1360,2011-06-29,2.89125,76.48333333333333,0.0,0.0
1361,2011-06-30,2.7954166666666667,63.19166666666666,0.0,0.0
1362,2011-07-01,2.7275000000000005,54.300000000000004,0.0,0.0
1363,2011-07-02,2.6808333333333336,48.699999999999996,0.0,0.0
1364,2011-07-03,3.0833333333333335,111.25833333333333,0.02,0.00125
1365,2011-07-04,3.0195833333333333,96.09166666666665,0.0,0.0
1366,2011-07-05,2.904166666666667,78.325,0.0,0.0
1367,2011-07-06,3.5033333333333334,230.5,0.06375,0.005
1368,2011-07-07,3.578333333333333,206.45833333333334,0.0,0.0
1369,2011-07-08,3.5858333333333334,222.70833333333334,0.015000000000000001,0.00125
1370,2011-07-09,4.055,326.4583333333333,0.0,0.0
1371,2011-07-10,3.682916666666667,231.125,0.0,0.0
1372,2011-07-11,3.327916666666667,151.75,0.0,0.0
1373,2011-07-12,3.1199999999999997,113.16666666666667,0.0,0.0
1374,2011-07-13,2.975,89.01249999999999,0.0,0.0
1375,2011-07-14,2.8558333333333334,71.51666666666667,0.0,0.0
1376,2011-07-15,2.763333333333333,58.88333333333333,0.0,0.0
1377,2011-07-16,2.705,51.550000000000004,0.0,0.0
1378,2011-07-17,2.6591666666666667,46.23333333333333,0.0,0.0
1379,2011-07-18,2.6304166666666666,43.104166666666664,0.0,0.0
1380,2011-07-19,2.6616666666666666,47.6875,0.008333333333333333,0.0004166666666666667
1381,2011-07-20,2.6766666666666663,48.42916666666667,0.0,0.0
1382,2011-07-21,2.575833333333333,37.520833333333336,0.0,0.0
1383,2011-07-22,2.5283333333333333,33.083333333333336,0.0004166666666666667,0.0
1384,2011-07-23,2.4966666666666666,30.416666666666668,0.0004166666666666667,0.0
1385,2011-07-24,2.4766666666666666,28.84583333333333,0.0037500000000000003,0.0
1386,2011-07-25,2.533333333333333,35.125,0.022083333333333333,0.0016666666666666668
1387,2011-07-26,2.6808333333333336,49.68333333333334,0.0,0.0
1388,2011-07-27,2.4929166666666664,30.116666666666664,0.0,0.0
1389,2011-07-28,2.46,27.579166666666666,0.0008333333333333334,0.0
1390,2011-07-29,2.6350000000000002,54.12083333333334,0.02666666666666667,0.0016666666666666668
1391,2011-07-30,2.8129166666666667,69.10000000000001,0.0,0.0
1392,2011-07-31,2.5520833333333335,35.270833333333336,0.0,0.0
1393,2011-08-01,2.5029166666666667,30.9375,0.0008333333333333334,0.0
1394,2011-08-02,2.4775,28.879166666666666,0.0,0.0
1395,2011-08-03,2.464166666666667,28.483333333333334,0.022083333333333333,0.0016666666666666668
1396,2011-08-04,3.0483333333333333,105.86666666666667,0.005416666666666667,0.0004166666666666667
1397,2011-08-05,2.60875,40.90833333333333,0.0,0.0
1398,2011-08-06,2.5225,32.574999999999996,0.0,0.0
1399,2011-08-07,2.5483333333333333,34.987500000000004,0.0075,0.0008333333333333334
1400,2011-08-08,2.5154166666666664,32.020833333333336,0.0,0.0
1401,2011-08-09,3.0029166666666662,121.72083333333335,0.03541666666666667,0.002916666666666667
1402,2011-08-10,2.8987499999999997,78.1875,0.0,0.0
1403,2011-08-11,2.6925000000000003,50.15,0.0,0.0
1404,2011-08-12,2.5879166666666666,38.729166666666664,0.0,0.0
1405,2011-08-13,2.525,32.8125,0.0,0.0
1406,2011-08-14,6.019166666666667,1100.0333333333333,0.14875,0.012499999999999999
1407,2011-08-15,6.291666666666667,1085.375,0.009166666666666668,0.0004166666666666667
1408,2011-08-16,4.891666666666667,573.5833333333334,0.004166666666666667,0.0004166666666666667
1409,2011-08-17,4.130416666666666,347.7083333333333,0.0,0.0
1410,2011-08-18,3.6687499999999997,227.04166666666666,0.009166666666666667,0.0004166666666666667
1411,2011-08-19,3.65625,226.08333333333334,0.0062499999999999995,0.0004166666666666667
1412,2011-08-20,3.6374999999999997,223.54166666666666,0.0016666666666666668,0.0
1413,2011-08-21,3.981666666666667,353.2916666666667,0.04708333333333333,0.0037500000000000003
1414,2011-08-22,5.44625,765.7083333333334,0.0,0.0
1415,2011-08-23,4.383333333333334,417.9166666666667,0.0,0.0
1416,2011-08-24,3.87625,279.5,0.0,0.0
1417,2011-08-25,3.782916666666667,256.9583333333333,0.010833333333333334,0.0008333333333333334
1418,2011-08-26,3.47125,181.75,0.0,0.0
1419,2011-08-27,4.10375,401.9583333333333,0.13,0.011250000000000001
1420,2011-08-28,13.8125,5032.083333333333,0.125,0.010416666666666666
1421,2011-08-29,13.295416666666668,4706.666666666667,0.0,0.0
1422,2011-08-30,7.705416666666667,1691.25,0.0,0.0
1423,2011-08-31,5.861666666666667,909.3333333333334,0.0,0.0
1424,2011-09-01,5.124583333333333,648.75,0.0,0.0
1425,2011-09-02,4.6658333333333335,501.5416666666667,0.0,0.0
1426,2011-09-03,4.325833333333333,400.7083333333333,0.0,0.0
1427,2011-09-04,4.1725,357.6666666666667,0.0,0.0
1428,2011-09-05,4.0925,335.9583333333333,0.0,0.0
1429,2011-09-06,4.920833333333333,608.5833333333334,0.07375,0.005416666666666667
1430,2011-09-07,6.202916666666667,1049.2916666666667,0.015833333333333335,0.0008333333333333334
1431,2011-09-08,8.120416666666666,1884.375,0.08083333333333333,0.006666666666666667
1432,2011-09-09,5.89875,927.8333333333334,0.0004166666666666667,0.0
1433,2011-09-10,4.99875,606.8333333333334,0.00875,0.00125
1434,2011-09-11,4.714166666666666,515.75,0.0,0.0
1435,2011-09-12,4.5687500000000005,471.625,0.0,0.0
1436,2011-09-13,4.350416666666667,407.7916666666667,0.0,0.0
1437,2011-09-14,4.165,355.5416666666667,0.0,0.0
1438,2011-09-15,3.987083333333333,308.2916666666667,0.0,0.0
1439,2011-09-16,3.6,210.875,0.0,0.0
1440,2011-09-17,3.3779166666666662,161.66666666666666,0.0,0.0
1441,2011-09-18,3.2620833333333334,138.41666666666666,0.0,0.0
1442,2011-09-19,3.1925000000000003,125.70833333333333,0.0,0.0
1443,2011-09-20,3.1391666666666667,116.33333333333333,0.0,0.0
